cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 300869017 400 Gyu2 Gyu2.00 "[X]Hypertensive diseases" 1215744012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 706882009 "Hypertensive crisis (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 7609711000006110 400 ^ESCTHY760971 NA "Hypertensive crisis" 3027305016 NA 32 NA NA Hypertension
additional NA 64715009 NA NA NA 299655012 400 G21zz G21zz00 "Hypertensive heart disease NOS" 107545013 NA 32 y NA Hypertension
additional NA 64715009 NA NA NA 741691000006114 400 G21z0 G21z000 "Hypertensive heart disease NOS without CCF" 107545013 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199000005 "Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 212981000006111 300 L1272 L127200 "Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication" 305821018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117411000006118 300 ^ESCTHI311741 NA "High blood pressure" 64172013 NA 32 NA NA Hypertension
additional NA 1823901000006108 NA NA NA 1823901000006112 300 EMISNQHY12 NA "Hypertension confirmed" 1823901000006112 NA 27 y NA Hypertension
additional NA 21681000175107 NA NA NA 13979941000006113 300 ^ESCT1397994 NA "Antihypertensive therapy declined" 3955825015 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 194785008 "Secondary benign hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 299680012 200 G241z G241z00 "Benign secondary hypertension" 2470031013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198949009 "Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176971000006117 200 L121 L121.00 "Renal hypertension complicating pregnancy, childbirth and the puerperium" 305757018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199002002 "Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 213001000006110 200 L1273 L127300 "Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered" 305823015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199003007 "Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 212971000006113 200 L1274 L127400 "Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication" 305824014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 305764016 200 L122 L122.00 "Other pre-existing hypertension in preg/childbirth/puerp" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 132721000119104 "Hypertensive emergency (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8041701000006119 200 ^ESCTHY804170 NA "Hypertensive emergency" 2922679015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117511000006117 200 ^ESCTHT311751 NA "HTN - Hypertension" 2164904016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 89242004 "Malignant secondary hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 299677011 200 G240z G240z00 "Secondary malignant hypertension NOS" 147988014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198947006 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 504781000006113 100 L1204 L120400 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication" 305755014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199005000 "Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 213111000006112 100 L128 L128.00 "Pre-existing hypertension complicating pregnancy, childbirth and puerperium" 305826011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 31992008 "Secondary hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 300870016 100 Gyu20 Gyu2000 "[X]Other secondary hypertension" 53452019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 19451000006111 100 L1220 L122000 "Other pre-existing hypertension in preg/childb/puerp unspec" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 371125006 "Labile essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 6349461000006119 100 ^ESCTLA634946 NA "Labile essential hypertension" 1209829017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117481000006113 100 ^ESCTHT311748 NA "HT - Hypertension" 490281011 NA 32 NA NA Hypertension
additional NA 66610008 NA NA NA 110659019 100 G230 G230.00 "Malignant hypertensive heart AND renal disease" 110659019 NA 32 y NA Hypertension
additional NA 54225002 NA NA NA 299650019 100 G210z G210z00 "Malignant hypertensive heart disease NOS" 90135019 NA 32 y NA Hypertension
additional NA 194780003 NA NA NA 299673010 100 G233 G233.00 "Hypertensive heart and renal disease with renal failure" 299673010 NA 32 y NA Hypertension
additional NA 302081000000108 NA NA NA 535651000000113 100 8IA6 8IA6.00 "Trial reduction of antihypertensive therapy declined" 535651000000113 NA 32 y NA Hypertension
additional NA 194779001 NA NA NA 741701000006114 100 G232 G232.00 "Hypertensive heart and renal disease with (congestive) heart failure" 299672017 NA 32 y NA Hypertension
additional NA 38481006 NA NA NA 3119661000006114 100 ^ESCTHY311966 NA "Hypertensive nephropathy" 64285018 NA 32 y NA Hypertension
additional NA 763324001 NA NA NA 12002721000006115 100 ^ESCT1200272 NA "Hypertension monitoring declined" 3638556010 NA 37 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 194783001 "Secondary malignant renovascular hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 299676019 90 G2400 G240000 "Secondary malignant renovascular hypertension" 299676019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 712832005 "Supine hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 7696031000006114 90 ^ESCTSU769603 NA "Supine hypertension" 3285652012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 863191000000102 "Nocturnal hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8298681000006113 90 ^ESCTNO829868 NA "Nocturnal hypertension" 2231971000000117 NA 32 NA NA Hypertension
additional NA 36315003 NA NA NA 728681000006116 90 G2100 G210000 "Malignant hypertensive heart disease without congestive heart failure" 60617018 NA 32 y NA Hypertension
additional NA 1992471000006100 NA NA NA 1992471000006116 90 EMISNQVT26 NA "VTE risk assessment - uncontrolled systolic hypertension" 1992471000006116 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 10725009 "Benign hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2670511000006119 80 ^ESCTBE267051 NA "Benign hypertension" 18632012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198946002 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 504821000006119 80 L1203 L120300 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered" 305754013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 199008003 "Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 213081000006118 80 L1282 L128200 "Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium" 305829016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 1078301000112109 "Multiple drug intolerant hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 13688011000006110 70 ^ESCT1368801 NA "Multiple drug intolerant hypertension" 3771600016 NA 5 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198945003 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 504761000006115 70 L1202 L120200 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication" 305753019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 19431000006116 70 L1221 L122100 "Other pre-existing hypertension in preg/childb/puerp - deliv" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 19441000006114 60 L122z L122z00 "Other pre-existing hypertension in preg/childb/puerp NOS" 142647015 NA 32 NA NA Hypertension
additional NA 308502002 NA NA NA 5979461000006110 60 ^ESCTHY597946 NA "Hypertension monitoring status" 451862010 NA 31 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 28119000 "Renal hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2951231000006117 50 ^ESCTRE295123 NA "Renal hypertension" 47076011 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3898601000006112 50 ^ESCTPR389860 NA "Pre-existing hypertension in obstetric context" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 194788005 "Hypertension secondary to endocrine disorder (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 4775831000006118 50 ^ESCTHY477583 NA "Hypertension secondary to endocrine disorder" 2532161014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 397748008 "Hypertension with albuminuria (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 6592161000006112 50 ^ESCTHY659216 NA "Hypertension with albuminuria" 1777358017 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 40511000119107 "Postpartum pre-existing essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8016541000006110 50 ^ESCTPO801654 NA "Postpartum pre-existing essential hypertension" 3005787016 NA 32 NA NA Hypertension
additional NA 299531000000100 NA NA NA 530161000000111 50 662q 662q.00 "Trial reduction of antihypertensive therapy" 530161000000111 NA 1 y NA Hypertension
additional NA 83105008 NA NA NA 728671000006119 50 G2101 G210100 "Malignant hypertensive heart disease with congestive cardiac failure" 1236017010 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198942000 "Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 887811000006117 40 L120-99 L120.99 "Preg.+ pre-existing hypertensn" 887811000006117 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 429457004 "Systolic essential hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 7103581000006114 40 ^ESCTSY710358 NA "Systolic essential hypertension" 2695883018 NA 32 NA NA Hypertension
additional NA 194781004 NA NA NA 789941000006117 40 G234 G234.00 "Hypertensive heart and renal disease with both (congestive) heart failure and renal failure" 299674016 NA 32 y NA Hypertension
additional NA 86234004 NA NA NA 884131000006114 40 G23-99 G23..99 "Hypertensive renal + heart dis" 884131000006114 NA 32 y NA Hypertension
additional NA 275516004 NA NA NA 14639941000006112 40 ^ESCT1463994 NA "Cardiomegaly due to hypertension" 4592606010 NA 32 y NA Hypertension
additional NA 401047000 NA NA NA 14666061000006112 40 ^ESCT1466606 NA "Hypertension treatment declined" 4590650016 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 86041002 "Pre-existing hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 19421000006119 30 L1223 L122300 "Other pre-exist hypertension in preg/childb/puerp-not deliv" 142647015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 16229371000119106 "Labile systemic arterial hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 9897511000006110 30 ^ESCTLA989751 NA "Labile systemic arterial hypertension" 3322938013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117521000006113 30 ^ESCTHY311752 NA "Hypertensive disorder, systemic arterial" 2671386015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198949009 "Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176961000006112 20 L1210 L121000 "Renal hypertension in pregnancy/childbirth/puerp unspecified" 305757018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198949009 "Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176981000006119 20 L121z L121z00 "Renal hypertension in pregnancy/childbirth/puerperium NOS" 305757018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 57684003 "Parenchymal renal hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3437381000006110 20 ^ESCTPA343738 NA "Parenchymal renal hypertension" 95927019 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 14973001 "Renal sclerosis with hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2737251000006112 20 ^ESCTRE273725 NA "Renal sclerosis with hypertension" 25417010 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198951008 "Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176951000006110 20 L1211 L121100 "Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered" 305759015 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117461000006115 20 ^ESCTSY311746 NA "Systemic arterial hypertension" 490278018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117501000006115 20 ^ESCTBP311750 NA "BP+ - Hypertension" 490283014 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 67359005 "Pre-eclampsia added to pre-existing hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3595861000006116 20 ^ESCTPR359586 NA "Pre-eclampsia added to pre-existing hypertension" 111946016 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 72022006 "Essential hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3671691000006112 20 ^ESCTES367169 NA "Essential hypertension in obstetric context" 119680018 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 762463000 "Diastolic hypertension co-occurrent with systolic hypertension (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3636695013 20 ^ESCT1169187 NA "Diastolic hypertension and systolic hypertension" 3636695013 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 8762007 "Chronic hypertension in obstetric context (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 2639781000006114 20 ^ESCTCH263978 NA "Chronic hypertension in obstetric context" 15454017 NA 32 NA NA Hypertension
additional NA 66052004 NA NA NA 109700019 20 G231 G231.00 "Benign hypertensive heart AND renal disease" 109700019 NA 32 y NA Hypertension
additional NA 36221001 NA NA NA 299654011 20 G211z G211z00 "Benign hypertensive heart disease NOS" 60444016 NA 32 y NA Hypertension
additional NA 86234004 NA NA NA 299675015 20 G23z G23z.00 "Hypertensive heart and renal disease NOS" 143003017 NA 32 y NA Hypertension
additional NA 1806071000006102 NA NA NA 1806071000006118 20 EMISNQST24 NA "Stage 1 hypertension" 1806071000006118 NA 32 y NA Hypertension
additional NA 1855791000006101 NA NA NA 1855791000006117 20 EMISNQHY16 NA "Hypertension monitoring in secondary care" 1855791000006117 NA 37 y NA Hypertension
additional NA 129171000119106 NA NA NA 8040681000006112 20 ^ESCTCH804068 NA "Chronic kidney disease stage 3 due to hypertension" 2968262010 NA 32 y NA Hypertension
HYP_COD "Hypertension diagnosis codes" 846371000000103 "Stage 2 hypertension (National Institute for Health and Clinical Excellence 2011) (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 8286581000006114 10 ^ESCTST828658 NA "Stage 2 hypertension" 2211211000000110 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 198953006 "Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 176941000006113 10 L1213 L121300 "Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered" 305761012 NA 32 NA NA Hypertension
HYP_COD "Hypertension diagnosis codes" 38341003 "Hypertensive disorder, systemic arterial (disorder)" 999006611000230105 "CC Core GP Contract | INLIQ Hypertension | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Hypertension | QOF Smoking" 3117451000006117 10 ^ESCTBP311745 NA "BP - High blood pressure" 490277011 NA 32 NA NA Hypertension
